full_date,site_name,flow_count,traffic_gb,avg_latency_ms,p95_latency_ms,avg_packet_loss_pct,incident_count
2026-01-08,São Paulo Core,595,0.7536621,12.677651596638656,22.865169999999996,0.8373900840336135,2.0
2026-01-09,Brasília Hub,299,0.421922701,25.184473913043476,53.37040999999997,0.9323147157190634,2.0
2026-01-09,Recife Edge,124,0.217759058,27.94244677419355,48.00768999999999,0.9432596774193549,
2026-01-09,Rio Edge,248,0.373574627,16.35946451612903,30.65427999999999,0.9083633064516129,1.0
2026-01-09,São Paulo Core,660,0.872525669,12.387724848484849,21.929585,0.8292819696969697,1.0
2026-01-10,Brasília Hub,343,0.321861902,23.190473469387754,40.53446999999997,0.9710521865889212,1.0
2026-01-10,Recife Edge,159,0.192523689,28.971505660377357,45.307489999999994,0.794211320754717,
2026-01-10,Rio Edge,254,0.279784019,15.284682283464566,26.663574999999987,0.977161811023622,1.0
2026-01-10,São Paulo Core,595,0.504568764,11.879455966386555,19.57105,0.873093949579832,1.0
2026-01-11,Brasília Hub,326,0.355724972,21.395404601226993,35.323225,0.7827266871165645,
2026-01-11,Recife Edge,124,0.143998192,27.70669193548387,44.29666999999999,0.781191935483871,
2026-01-11,Rio Edge,261,0.266329206,14.725924521072796,24.5633,0.9726318007662835,
2026-01-11,São Paulo Core,598,0.610877515,12.352828093645485,22.412949999999995,0.8270521739130435,2.0
2026-01-12,Brasília Hub,301,0.427517846,23.580918936877076,39.9736,0.8009906976744186,2.0
2026-01-12,Recife Edge,145,0.175173125,27.71846620689655,46.506499999999996,0.7493606896551723,
2026-01-12,Rio Edge,266,0.324144983,14.678075563909776,23.406925,0.740206015037594,
2026-01-12,São Paulo Core,635,0.827283411,12.479911496062993,22.75736999999998,0.8559239370078741,2.0
2026-01-13,Brasília Hub,323,0.396762514,21.94572817337461,36.752129999999994,0.8873046439628484,
2026-01-13,Recife Edge,116,0.141172013,36.30264224137931,79.047275,0.9366025862068965,1.0
2026-01-13,Rio Edge,261,0.396582066,14.857703448275862,23.1793,0.8188283524904215,
2026-01-13,São Paulo Core,634,0.996381603,11.793991955835963,19.404085000000006,0.8191394321766561,1.0
2026-01-14,Brasília Hub,301,0.3327243,22.136537541528238,38.8856,0.7440863787375416,
2026-01-14,Recife Edge,123,0.126911028,28.610919512195125,50.304099999999984,0.9211276422764227,
2026-01-14,Rio Edge,288,0.321482013,17.899131944444445,39.56407999999996,1.0304072916666667,2.0
2026-01-14,São Paulo Core,626,0.915833621,12.658245047923321,25.649324999999997,0.9198123003194888,2.0
2026-01-15,Brasília Hub,295,0.381788039,22.844582033898305,38.90024000000001,0.7937406779661017,
2026-01-15,Recife Edge,139,0.163886,28.154253237410074,46.9944,0.845574820143885,
2026-01-15,Rio Edge,283,0.28331224,15.279192579505299,26.41883999999998,0.9461667844522968,1.0
2026-01-15,São Paulo Core,630,0.964514288,12.01062126984127,19.483299999999996,0.9011677777777777,1.0
2026-01-16,Brasília Hub,311,0.462029467,24.28123376205788,50.1226,0.8305942122186495,1.0
2026-01-16,Recife Edge,135,0.179336251,29.318176296296297,44.92995,0.7419614814814814,
2026-01-16,Rio Edge,223,0.254763653,14.885773094170403,25.52388999999999,0.8651421524663677,
2026-01-16,São Paulo Core,614,0.87794597,11.638845765472313,19.233035000000008,0.8028141693811075,
2026-01-17,Brasília Hub,319,0.391163767,23.75357210031348,40.78875,0.9394999999999999,1.0
2026-01-17,Recife Edge,142,0.117319005,33.06029718309859,70.80248499999998,0.9959845070422535,1.0
2026-01-17,Rio Edge,265,0.269684091,16.628136981132076,30.021819999999998,0.9738520754716982,1.0
2026-01-17,São Paulo Core,616,0.596990944,11.278156655844157,18.017975,0.8508168831168832,
2026-01-18,Brasília Hub,336,0.38348881,22.501480952380952,38.7406,0.7401047619047618,
2026-01-18,Recife Edge,118,0.104527729,28.64561440677966,52.36528999999997,0.857935593220339,
2026-01-18,Rio Edge,277,0.27183672,16.302419494584836,30.659779999999998,0.7962306859205777,1.0
2026-01-18,São Paulo Core,601,0.67030673,11.884533610648917,20.1077,0.8377743760399334,1.0
2026-01-19,Brasília Hub,302,0.349550432,22.516264569536425,38.83159999999999,0.7520721854304636,
2026-01-19,Recife Edge,113,0.127843158,30.02368407079646,53.15825999999999,0.7749575221238938,
2026-01-19,Rio Edge,255,0.378385416,16.769696078431373,31.690979999999968,0.9092172549019608,2.0
2026-01-19,São Paulo Core,639,0.730193364,12.19469874804382,21.43118,0.8932926447574334,1.0
2026-01-20,Brasília Hub,319,0.382632294,21.883229780564264,35.527789999999996,0.8735592476489028,
2026-01-20,Recife Edge,121,0.144739271,27.768607438016527,46.7745,0.8074487603305786,
2026-01-20,Rio Edge,256,0.301342484,14.960046875,24.14725,0.8322578125,
2026-01-20,São Paulo Core,659,0.764397391,12.531890136570562,21.48548000000001,0.8820908952959029,2.0
2026-01-21,Brasília Hub,318,0.388873091,22.26695786163522,36.08352,0.799262893081761,
2026-01-21,Recife Edge,124,0.154125964,28.027545967741936,43.932599999999994,0.8450096774193548,
2026-01-21,Rio Edge,278,0.320556077,14.903771942446042,25.587165,0.7293406474820143,
2026-01-21,São Paulo Core,648,0.836446222,13.507677160493827,27.94071,0.9696456790123458,4.0
2026-01-22,Brasília Hub,313,0.456925481,22.006840255591055,35.55194,0.7992517571884984,
2026-01-22,Recife Edge,132,0.167896701,33.72403333333333,67.15411999999999,1.0055151515151515,1.0
2026-01-22,Rio Edge,247,0.296505292,14.854229554655872,24.5594,0.8928105263157895,
2026-01-22,São Paulo Core,660,0.755033356,11.517117727272728,19.61612999999999,0.8432486363636363,
2026-01-23,Brasília Hub,319,0.429868959,24.38774263322884,46.408529999999985,0.8728887147335423,1.0
2026-01-23,Recife Edge,136,0.218986521,27.892094852941177,45.4208,0.8662823529411765,
2026-01-23,Rio Edge,232,0.302983733,14.484406896551723,24.022734999999997,0.9042374999999999,
2026-01-23,São Paulo Core,606,0.824024019,12.805681848184818,22.989325,0.843040099009901,2.0
2026-01-24,Brasília Hub,326,0.317575559,22.964421165644172,40.0026,0.788710736196319,1.0
2026-01-24,Recife Edge,139,0.156939815,28.587012949640286,45.879979999999996,0.7662755395683453,
2026-01-24,Rio Edge,253,0.272653262,15.19689723320158,25.934099999999997,0.8455383399209486,
2026-01-24,São Paulo Core,620,0.615831148,12.285097096774193,21.584595,0.8865495161290323,2.0
2026-01-25,Brasília Hub,320,0.401439214,23.025358750000002,39.30801500000001,0.8033259375,
2026-01-25,Recife Edge,135,0.150077338,28.821905185185184,47.65845999999999,0.9344703703703703,
2026-01-25,Rio Edge,235,0.222149233,14.50466170212766,23.64744,0.8554574468085107,
2026-01-25,São Paulo Core,621,0.568935104,11.314986473429952,18.7555,0.8726623188405798,
2026-01-26,Brasília Hub,301,0.405714847,24.113586710963453,45.9776,0.903430564784053,1.0
2026-01-26,Recife Edge,127,0.145481226,35.85498897637795,81.67742999999999,0.9459503937007874,2.0
2026-01-26,Rio Edge,263,0.314916394,14.859016349809886,22.983739999999994,0.8236749049429658,
2026-01-26,São Paulo Core,639,0.705935024,11.880845070422534,19.97946,0.8550613458528951,
2026-01-27,Brasília Hub,296,0.31935891,23.493019256756757,41.498275,0.8701023648648648,
2026-01-27,Recife Edge,127,0.198918211,32.516741732283464,61.63803999999999,0.926128346456693,1.0
2026-01-27,Rio Edge,266,0.336869631,14.470688345864662,23.452725,0.8233616541353384,
2026-01-27,São Paulo Core,610,0.874561474,12.428696885245902,21.869765,0.8003822950819672,1.0
2026-01-28,Brasília Hub,332,0.485501937,21.7908156626506,34.474235,0.8182960843373495,
2026-01-28,Recife Edge,139,0.187247961,30.940225179856117,60.02985999999999,0.9421194244604316,2.0
2026-01-28,Rio Edge,270,0.42091136,14.685012962962963,24.909949999999995,0.7595633333333334,
2026-01-28,São Paulo Core,637,0.802785302,11.903952119309263,19.605279999999997,0.8289514913657771,
2026-01-29,Brasília Hub,318,0.621613731,21.623859748427673,35.581419999999994,0.7979040880503144,
2026-01-29,Recife Edge,143,0.190467977,34.0100034965035,63.213230000000024,0.9480755244755246,1.0
2026-01-29,Rio Edge,280,0.332782589,16.26204285714286,29.10637000000001,0.8855017857142857,1.0
2026-01-29,São Paulo Core,630,0.838804498,12.929520634920635,24.156744999999955,0.833056507936508,2.0
2026-01-30,Brasília Hub,318,0.414031127,24.104416666666665,40.03604999999997,0.8419937106918239,1.0
2026-01-30,Recife Edge,135,0.228502218,32.23357185185185,63.984119999999976,1.0076103703703703,1.0
2026-01-30,Rio Edge,264,0.289128907,15.313042424242424,25.21733,0.9155397727272727,1.0
2026-01-30,São Paulo Core,619,0.818518352,12.397989337641357,22.047170000000005,0.8885227786752826,2.0
2026-01-31,Brasília Hub,335,0.355054341,22.292566268656714,37.82666,0.9678197014925374,
2026-01-31,Recife Edge,133,0.113444189,36.18736165413534,87.78127999999998,1.2014954887218046,1.0
2026-01-31,Rio Edge,272,0.278526477,15.370081985294117,27.03369,0.8759011029411765,
2026-01-31,São Paulo Core,598,0.556774332,13.627603846153846,29.967514999999988,0.8776521739130435,3.0
2026-02-01,Brasília Hub,311,0.299473438,25.72797652733119,55.879400000000004,0.9801996784565917,3.0
2026-02-01,Recife Edge,141,0.106651857,36.90628226950354,78.9565,0.8820524822695035,1.0
2026-02-01,Rio Edge,253,0.239874122,15.996353359683795,29.83349999999998,0.9493430830039525,1.0
2026-02-01,São Paulo Core,630,0.578865698,11.667130317460318,19.185684999999996,0.7922276190476191,
2026-02-02,Brasília Hub,323,0.431458809,21.553100619195046,35.359909999999964,0.8583340557275542,
2026-02-02,Recife Edge,131,0.21696019,32.835046564885495,74.89955,0.9173557251908396,1.0
2026-02-02,Rio Edge,287,0.37219555,14.927521951219513,24.280089999999998,0.8040216027874565,
2026-02-02,São Paulo Core,657,0.87453651,12.868428614916287,25.51103999999998,0.8367391171993912,2.0
2026-02-03,Brasília Hub,303,0.451817155,24.60469174917492,50.95665999999989,1.0085118811881189,1.0
2026-02-03,Recife Edge,140,0.166262704,27.57230714285714,43.11353,0.7985914285714286,
2026-02-03,Rio Edge,262,0.37318903,14.98016145038168,25.194039999999998,0.7584225190839695,
2026-02-03,São Paulo Core,649,0.917478588,12.136092758089369,21.74444,0.7935445300462249,1.0
2026-02-04,Brasília Hub,318,0.425091244,23.32333993710692,42.258135,0.8139921383647798,1.0
2026-02-04,Recife Edge,122,0.14131623,27.87374918032787,43.031164999999994,0.7179532786885245,
2026-02-04,Rio Edge,272,0.341468172,14.82819375,24.98454,0.8663908088235294,
2026-02-04,São Paulo Core,557,0.657709625,12.046284919210054,18.757299999999972,0.788183842010772,1.0
2026-02-05,Brasília Hub,305,0.364959902,25.357589180327867,47.324500000000015,0.9080321311475409,1.0
2026-02-05,Recife Edge,140,0.20140455,37.07489357142857,76.87228499999998,1.0241928571428571,1.0
2026-02-05,Rio Edge,268,0.460812461,16.169776492537313,33.52731999999998,0.9689761194029851,1.0
2026-02-05,São Paulo Core,655,0.807656377,11.507472366412214,19.015209999999975,0.8005741984732824,
2026-02-06,Brasília Hub,296,0.315860194,22.366987837837836,35.86015,0.8260496621621622,
2026-02-06,Recife Edge,122,0.180103295,29.258255737704918,46.89763,0.9243188524590165,
2026-02-06,Rio Edge,256,0.331394518,14.369834375,22.191175,0.765388671875,
2026-02-06,São Paulo Core,664,0.82370221,12.460235692771084,21.531045000000006,0.9193759036144579,2.0
2026-02-07,Brasília Hub,305,0.276445004,24.775044262295083,46.2521,0.8978275409836066,1.0
2026-02-07,Recife Edge,153,0.159782327,28.977680392156863,49.03138,0.782651633986928,
2026-02-07,Rio Edge,272,0.267985833,15.20353125,26.082699999999996,0.7896720588235294,
2026-02-07,São Paulo Core,621,0.598726538,11.360794847020934,18.7158,0.8581893719806764,
2026-02-08,Brasília Hub,338,0.335614782,24.200760650887574,43.27202,0.9569458579881657,1.0
2026-02-08,Recife Edge,108,0.11623278,27.54007314814815,41.22568999999999,0.7764287037037036,
2026-02-08,Rio Edge,263,0.270873023,14.854031558935361,24.08867999999997,0.7789155893536122,
2026-02-08,São Paulo Core,666,0.688691025,11.859998798798799,20.406925,0.7854903903903905,
2026-02-09,Brasília Hub,325,0.374160022,22.61974769230769,36.24040000000001,0.7737455384615385,
2026-02-09,Recife Edge,120,0.149776732,28.502089166666668,45.982395000000004,0.9111866666666667,
2026-02-09,Rio Edge,273,0.382403274,15.128179853479852,24.415099999999992,0.7747615384615384,
2026-02-09,São Paulo Core,635,0.894047018,11.639709763779527,19.11355999999998,0.826291811023622,
2026-02-10,Brasília Hub,305,0.466428757,21.525197704918032,35.3283,0.768004262295082,
2026-02-10,Recife Edge,126,0.239621753,34.24118412698412,78.741125,0.9004119047619047,1.0
2026-02-10,Rio Edge,268,0.291004794,14.488948134328357,23.56469,0.8320108208955225,
2026-02-10,São Paulo Core,645,0.875299697,11.647840620155039,19.026699999999998,0.9098168992248062,
2026-02-11,Brasília Hub,316,0.411207164,22.208693670886074,37.358999999999995,0.7883243670886076,
2026-02-11,Recife Edge,123,0.141114116,27.15528455284553,44.50844999999998,0.9524162601626016,
2026-02-11,Rio Edge,261,0.371689196,14.915852107279694,23.7118,0.7775103448275862,
2026-02-11,São Paulo Core,643,0.75373685,12.548470762052876,22.16172,0.9107709175738725,2.0
2026-02-12,Brasília Hub,332,0.45048344,22.13353012048193,37.312245,0.7964584337349397,
2026-02-12,Recife Edge,110,0.114415355,27.303582727272726,41.940974999999995,0.8197827272727273,
2026-02-12,Rio Edge,269,0.356661088,16.472518587360597,32.333239999999996,0.8554516728624535,1.0
2026-02-12,São Paulo Core,668,0.842701828,12.166253143712575,20.267979999999998,0.9642929640718563,1.0
2026-02-13,Brasília Hub,344,0.511858496,22.552020058139536,36.82002499999997,0.8081531976744186,
2026-02-13,Recife Edge,161,0.202686423,30.009807453416148,50.0951,0.8217316770186336,
2026-02-13,Rio Edge,285,0.365259028,15.339246315789474,25.418400000000005,0.8222228070175438,
2026-02-13,São Paulo Core,636,1.014412488,11.596837106918239,18.904725,0.7971672955974843,
2026-02-14,Brasília Hub,293,0.387170293,21.910791467576793,35.52144,0.7642774744027304,
2026-02-14,Recife Edge,136,0.145001144,28.757014705882355,46.961574999999996,0.8249058823529412,
2026-02-14,Rio Edge,256,0.230855879,14.4799140625,23.200375,0.7979015625,
2026-02-14,São Paulo Core,603,0.581954342,12.38697064676617,20.818229999999996,0.862199336650083,1.0
2026-02-15,Brasília Hub,295,0.327515989,23.74907525423729,42.76686000000001,0.8775989830508475,1.0
2026-02-15,Recife Edge,136,0.138169983,34.5473,68.76255,1.0337867647058823,1.0
2026-02-15,Rio Edge,259,0.254198391,14.737769111969111,22.304199999999994,0.7954096525096525,
2026-02-15,São Paulo Core,603,0.649748464,14.408440464344942,33.27756999999999,0.973762023217247,7.0
2026-02-16,Brasília Hub,314,0.34067443,24.731515923566878,43.51055999999995,0.901856050955414,1.0
2026-02-16,Recife Edge,146,0.161009343,29.136212328767122,47.4869,0.8255650684931507,
2026-02-16,Rio Edge,235,0.32428832,15.50610170212766,28.08879,0.9171302127659574,1.0
2026-02-16,São Paulo Core,617,0.737970981,12.571460129659643,23.27077999999998,0.8531581847649918,2.0
2026-02-17,Brasília Hub,339,0.429490041,22.029393215339233,36.83762999999999,0.8056351032448378,
2026-02-17,Recife Edge,145,0.182583116,28.330309655172414,46.92143999999998,0.8947972413793103,
2026-02-17,Rio Edge,265,0.293265954,14.955248679245283,25.072339999999997,0.8317384905660377,
2026-02-17,São Paulo Core,636,0.761893524,11.933332547169812,20.556225,0.8907847484276729,1.0
2026-02-18,Brasília Hub,328,0.498142165,22.201642987804878,35.85824499999998,0.8276417682926829,
2026-02-18,Recife Edge,138,0.208992688,28.62748115942029,50.83469500000001,0.7673753623188406,
2026-02-18,Rio Edge,268,0.354017823,15.323111940298508,25.668994999999992,0.7624630597014925,
2026-02-18,São Paulo Core,579,0.838433214,11.586222279792747,19.668860000000002,0.9021911917098445,1.0
2026-02-19,Brasília Hub,331,0.360144219,22.08855589123867,34.54965,0.7833474320241692,
2026-02-19,Recife Edge,125,0.130950719,30.741923200000002,51.75532,0.9790136,
2026-02-19,Rio Edge,231,0.278087488,17.05934935064935,35.7121,1.0324004329004328,2.0
2026-02-19,São Paulo Core,665,0.93514776,12.335624511278196,20.198619999999995,0.8339790977443609,1.0
2026-02-20,Brasília Hub,314,0.420270299,22.566192993630573,36.10875999999999,0.8461063694267515,
2026-02-20,Recife Edge,133,0.184787098,28.00315939849624,42.56211999999999,0.9508894736842105,
2026-02-20,Rio Edge,278,0.303386005,16.176159712230216,30.185309999999973,0.9204341726618704,1.0
2026-02-20,São Paulo Core,611,0.789446763,11.613923731587562,19.5595,0.8641513911620294,
2026-02-21,Brasília Hub,289,0.337630023,21.594034948096883,36.43249999999998,0.7279920415224914,
2026-02-21,Recife Edge,116,0.129797097,27.05544224137931,45.5616,0.7988879310344829,
2026-02-21,Rio Edge,288,0.242189808,15.115983333333332,29.787164999999963,0.890232986111111,1.0
2026-02-21,São Paulo Core,616,0.697355873,11.796618181818182,19.8608,0.8775779220779221,
2026-02-22,Brasília Hub,301,0.293394188,24.693503986710965,51.3437,1.0031900332225914,1.0
2026-02-22,Recife Edge,126,0.099583428,29.354956349206347,45.258825,0.8191206349206349,
2026-02-22,Rio Edge,256,0.256833479,16.56694296875,31.16655,0.961261328125,1.0
2026-02-22,São Paulo Core,564,0.562080991,12.450100709219857,21.721830000000008,0.8814232269503546,1.0
2026-02-23,Brasília Hub,295,0.445836994,21.867301694915255,34.55691,0.9158528813559322,
2026-02-23,Recife Edge,141,0.200797981,28.017249645390073,44.995,0.8550375886524822,
2026-02-23,Rio Edge,266,0.368835869,14.998642857142858,25.4877,0.8718665413533835,
2026-02-23,São Paulo Core,625,0.80003808,12.45856928,21.61326,0.87367632,1.0
2026-02-24,Brasília Hub,316,0.472981127,24.924054430379744,46.799425,0.9106895569620252,1.0
2026-02-24,Recife Edge,145,0.162776329,28.25572068965517,46.20413999999998,0.832516551724138,
2026-02-24,Rio Edge,261,0.383828492,14.952002298850575,25.9725,0.7747444444444445,
2026-02-24,São Paulo Core,621,0.857115051,13.391737359098228,27.5453,1.0154410628019324,4.0
2026-02-25,Brasília Hub,316,0.41418046,21.899787341772154,35.09575,0.7854341772151899,
2026-02-25,Recife Edge,138,0.124438984,28.497307971014493,48.58589,0.7802289855072464,
2026-02-25,Rio Edge,266,0.375093348,15.247538345864662,24.692,0.8237563909774437,
2026-02-25,São Paulo Core,592,0.754356319,12.305818074324323,20.888229999999997,0.923091891891892,1.0
2026-02-26,Brasília Hub,330,0.45804522,21.876216666666668,36.475255000000004,0.80459,
2026-02-26,Recife Edge,142,0.229713104,28.794592253521127,49.243954999999985,0.6976753521126761,
2026-02-26,Rio Edge,268,0.303181234,14.748418656716417,24.242179999999994,0.8570671641791044,
2026-02-26,São Paulo Core,607,0.748868555,12.113111202635913,20.7227,0.8701782537067546,1.0
2026-02-27,Brasília Hub,288,0.359886936,22.134327083333332,36.153034999999996,0.7719305555555556,
2026-02-27,Recife Edge,138,0.155411308,28.580405072463765,46.39793,1.0126456521739131,
2026-02-27,Rio Edge,255,0.304537897,16.569463137254903,32.63576,0.9105000000000001,1.0
2026-02-27,São Paulo Core,619,0.851989356,12.46001437802908,21.75952000000001,0.9587644588045234,2.0
2026-02-28,Brasília Hub,353,0.468284338,21.81653937677054,34.567859999999996,0.7480198300283286,
2026-02-28,Recife Edge,134,0.149529173,28.456908208955223,47.82115999999999,0.8250470149253731,
2026-02-28,Rio Edge,305,0.296363889,16.04654295081967,28.69326000000001,0.9207904918032787,1.0
2026-02-28,São Paulo Core,613,0.653397805,12.522730179445352,24.659699999999997,0.8541969004893964,2.0
2026-03-01,Brasília Hub,321,0.298513861,27.902514330218068,62.6762,1.02695015576324,3.0
2026-03-01,Recife Edge,120,0.113304656,29.7994725,49.05933999999999,0.9036516666666666,
2026-03-01,Rio Edge,261,0.236430678,17.587763601532565,40.489,0.9526697318007663,2.0
2026-03-01,São Paulo Core,628,0.551307512,11.668835828025479,20.79591,0.8653039808917197,1.0
2026-03-02,Brasília Hub,320,0.459745356,21.978793125,34.22585000000001,0.8299093750000001,
2026-03-02,Recife Edge,125,0.130184181,28.376,45.23208,0.9136968000000001,
2026-03-02,Rio Edge,248,0.369286379,15.17518870967742,24.57127999999999,0.9069358870967742,
2026-03-02,São Paulo Core,650,0.746763458,12.602730923076923,23.0078,0.8046156923076923,2.0
2026-03-03,Brasília Hub,294,0.505258886,23.164446258503403,39.49360499999999,0.8894663265306123,1.0
2026-03-03,Recife Edge,131,0.149610536,29.753709923664122,52.300200000000004,0.8640419847328243,
2026-03-03,Rio Edge,291,0.364345148,14.896835738831614,24.0886,0.7614037800687286,
2026-03-03,São Paulo Core,619,0.760120621,12.381874474959613,21.993470000000002,0.9068966074313409,2.0
2026-03-04,Brasília Hub,308,0.391654397,22.138981493506495,37.41013999999999,0.7798217532467533,
2026-03-04,Recife Edge,117,0.127750667,29.38378632478633,47.94735999999996,0.7815393162393163,
2026-03-04,Rio Edge,246,0.410965125,14.875386585365854,24.64465,0.7539817073170731,
2026-03-04,São Paulo Core,658,0.879371025,11.609408358662614,18.725785000000002,0.7983232522796352,
2026-03-05,Brasília Hub,303,0.485426557,24.208003630363034,40.813019999999995,0.9092052805280527,1.0
2026-03-05,Recife Edge,129,0.17951779,29.248987596899227,46.73444,0.881175968992248,
2026-03-05,Rio Edge,281,0.476338628,14.87167081850534,24.7312,0.9070074733096085,
2026-03-05,São Paulo Core,630,0.759942521,12.034918888888889,20.233754999999995,0.907096507936508,1.0
2026-03-06,Brasília Hub,313,0.470793198,22.457460702875398,37.028659999999995,0.8116341853035144,
2026-03-06,Recife Edge,138,0.185783975,29.815446376811597,51.645610000000005,0.7719971014492754,
2026-03-06,Rio Edge,251,0.337305152,14.386189641434262,22.307000000000002,0.7658665338645417,
2026-03-06,São Paulo Core,617,0.882394355,13.49904683954619,29.826999999999998,0.8695006482982172,4.0
2026-03-07,Brasília Hub,313,0.318334992,24.296273482428116,44.17295999999998,0.8765392971246007,1.0
2026-03-07,Recife Edge,128,0.16587197,33.135959375,61.04869499999997,0.9976367187499999,1.0
2026-03-07,Rio Edge,266,0.270579986,14.428339097744361,24.68085,0.894778947368421,
2026-03-07,São Paulo Core,613,0.576672998,11.683274388254487,19.315839999999994,0.8728494290375204,1.0
2026-03-08,Brasília Hub,315,0.329079277,23.20530984126984,38.81236,0.7583263492063492,
2026-03-08,Recife Edge,134,0.133635649,29.214573880597015,50.08356499999998,0.7255992537313433,
2026-03-08,Rio Edge,291,0.304455013,16.08542817869416,27.68305,0.8735656357388316,1.0
2026-03-08,São Paulo Core,625,0.619568706,12.33031792,21.201999999999998,0.96416368,1.0
2026-03-09,Brasília Hub,302,0.350969945,21.81001821192053,35.575775,0.8707281456953643,
2026-03-09,Recife Edge,143,0.18832408,28.892447552447553,47.79960000000001,0.7120454545454545,
2026-03-09,Rio Edge,277,0.422291641,14.796005776173285,24.56739999999999,0.8848068592057762,
2026-03-09,São Paulo Core,608,0.741346456,12.202291940789474,20.86681999999999,0.8349904605263158,1.0
2026-03-10,Brasília Hub,292,0.466434277,22.03265102739726,38.146074999999996,0.7848835616438357,
2026-03-10,Recife Edge,112,0.101791856,27.981441071428574,45.88981999999998,0.8204517857142858,
2026-03-10,Rio Edge,250,0.329253091,15.019294400000001,25.91371999999999,0.68349,
2026-03-10,São Paulo Core,660,0.959211712,12.308151666666667,20.128724999999985,0.8366727272727272,1.0
2026-03-11,Brasília Hub,324,0.469869851,22.043879320987656,33.79049999999999,0.8003935185185185,
2026-03-11,Recife Edge,125,0.138105136,36.906077599999996,77.4593,1.2612359999999998,2.0
2026-03-11,Rio Edge,272,0.374042,16.217711764705882,27.861454999999992,0.871172794117647,1.0
2026-03-11,São Paulo Core,612,0.841117391,11.37276225490196,18.392805,0.8211491830065359,
2026-03-12,Brasília Hub,302,0.417143955,23.456696688741722,41.83925,0.9755778145695365,1.0
2026-03-12,Recife Edge,135,0.191186325,28.72464,45.977830000000004,0.9391007407407407,
2026-03-12,Rio Edge,261,0.30387212,15.26678429118774,26.6984,0.9020743295019157,
2026-03-12,São Paulo Core,613,0.837494291,11.665415497553019,19.53898,0.7891995106035888,
2026-03-13,Brasília Hub,307,0.336306927,21.821922475570034,37.07273,0.8960687296416938,
2026-03-13,Recife Edge,122,0.192098623,28.478103278688522,45.31925,0.8362680327868852,
2026-03-13,Rio Edge,239,0.317602801,15.239982845188285,28.189989999999998,0.9054364016736403,1.0
